url,titre,description,prix_numeric,couleurs,matières,type,image,dominant_colors_array,color_names,dominant_colors,flattened_colors
https://www.miumiu.com/fr/fr/p/manteau-droit-reversible-en-coton-panama-et-ponge-technique/MS2087_163Q_F04J3_S_BA1,Manteau Droit Réversible En Coton Panama Et Pongé Technique Calcaire/cannelle | Miu Miu,"Le contraste chromatique de ce manteau réversible est mis en valeur par l’association de coton Panama et de pongé technique, qui souligne l’esprit classique et athlétique de son style.",4700.0,"['cannelle', 'cannelle']",['coton'],Manteau,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2087/163QF04J3/MS2087_163Q_F04J3_S_BA1_SLF.jpg,,"['cannelle', 'cannelle', 'saddlebrown', 'gray', 'dimgray', 'maroon', 'sienna']","[[127  60  30]
 [149 134 115]
 [123 107  89]
 [ 73  27   9]
 [160  87  50]]","[127, 60, 30, 149, 134, 115, 123, 107, 89, 73, 27, 9, 160, 87, 50]"
https://www.miumiu.com/fr/fr/p/top-petit-bateau-x-miu-miu-en-jersey-stretch/MJT703_16J8_F0009_S_OOO,Top Petit Bateau X Miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de ce top en coton doux, agrémenté d’une délicate bordure à picots et de logos brodés iconiques.",370.0,['blanc'],"['coton', 'jersey']",Top,https://www.miumiu.com/content/dam/miumiubkg_products/M/MJT/MJT703/16J8F0009/MJT703_16J8_F0009_S_OOO_SLF.jpg,,"['blanc', 'dimgray', 'rosybrown', 'indianred', 'darkgray']","[[ 92  89  88]
 [191 123 124]
 [173  78  84]
 [155 149 148]]","[92, 89, 88, 191, 123, 124, 173, 78, 84, 155, 149, 148, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/culotte-petit-bateau-x-miu-miu-en-jersey-stretch/SP9463_16J8_F0009_S_OOO,Culotte Petit Bateau X Miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de cette culotte en coton doux, agrémentée d’une délicate bordure à picots et de logos brodés iconiques.",270.0,['blanc'],"['coton', 'jersey']",Culotte,https://www.miumiu.com/content/dam/miumiubkg_products/S/SP9/SP9463/16J8F0009/SP9463_16J8_F0009_S_OOO_SLF.jpg,,"['blanc', 'gray', 'brown', 'rosybrown', 'dimgray']","[[137 134 134]
 [150  40  50]
 [181 118 121]
 [110 107 107]]","[137, 134, 134, 150, 40, 50, 181, 118, 121, 110, 107, 107, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2IBP_F03XH_V_OWM,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Ce sac Beau à la forme allongée et distinctive est agrémenté d’anses et d’un passepoil de couleur contrastante, qui lui confèrent un esprit sportif polyvalent, parfait avec un look audacieux et féminin. ",2650.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2IBPF03XH/5BB173_2IBP_F03XH_V_OWM_SLF.jpg,,"['blanc', 'bruyère', 'darkolivegreen', 'gray', 'darkslategray', 'black', 'darkkhaki']","[[ 89  71  68]
 [133 118 108]
 [ 59  40  35]
 [ 27  20  17]
 [195 161  99]]","[89, 71, 68, 133, 118, 108, 59, 40, 35, 27, 20, 17, 195, 161, 99]"
https://www.miumiu.com/fr/fr/p/manteau-droit-reversible-en-coton-panama-et-ponge-technique/MS2087_163Q_F04K4_S_OOO,Manteau Droit Réversible En Coton Panama Et Pongé Technique Argile/bleu Marine | Miu Miu,"Le contraste chromatique de ce manteau réversible est mis en valeur par l’association de coton Panama et de pongé technique, qui souligne l’esprit classique et athlétique de son style.",4700.0,"['bleu', 'bleu marine']",['coton'],Manteau,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2087/163QF04K4/MS2087_163Q_F04K4_S_OOO_SLF.jpg,,"['bleu', 'bleu marine', 'lightgray', 'gray', 'darkslategray', 'dimgray']","[[221 215 206]
 [136 121 107]
 [ 45  44  53]
 [105  90  77]]","[221, 215, 206, 136, 121, 107, 45, 44, 53, 105, 90, 77, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/bermuda-en-mohair-de-chevreau/MP1882_163O_F0U9T_S_OOO,Bermuda En Mohair De Chevreau Bleu Marine/hématite | Miu Miu,"Inspiré de la garde-robe masculine classique, ce bermuda est marqué par un contraste bicolore qui lui confère un esprit sportif et présente une coupe décontractée, caractéristique de l’uniforme Miu Miu.",1300.0,"['bleu', 'hématite', 'bleu marine', 'lin']",['lin'],Bermuda,https://www.miumiu.com/content/dam/miumiubkg_products/M/MP1/MP1882/163OF0U9T/MP1882_163O_F0U9T_S_OOO_SLF.jpg,,"['bleu', 'hématite', 'bleu marine', 'lin', 'darkslategray', 'gray', 'black', 'darkslategray']","[[ 44  49  64]
 [127 121 115]
 [ 18  21  30]
 [ 73  73  81]]","[44, 49, 64, 127, 121, 115, 18, 21, 30, 73, 73, 81, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F0RXG_V_MLN,Sac Beau En Cuir Gris Marbre / Blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'gris']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF0RXG/5BB117_2IBP_F0RXG_V_MLN_SLF.jpg,,"['blanc', 'gris', 'gainsboro', 'sienna', 'peru', 'darkslategray', 'dimgray']","[[232 228 219]
 [126 100  65]
 [174 142  88]
 [ 65  60  53]
 [ 93  92  90]]","[232, 228, 219, 126, 100, 65, 174, 142, 88, 65, 60, 53, 93, 92, 90]"
https://www.miumiu.com/fr/fr/p/micro-sac-beau-en-cuir/5NR020_2IBP_F0X63,Micro Sac Beau En Cuir Bleu Barbeau/blanc | Miu Miu,"Ce micro sac Beau en cuir dégage un style sportif et dynamique, et présente un passepoil contrastant. Associé à d’autres sacs, il apporte une touche de style fantaisie et iconique. ",1100.0,"['bleu', 'blanc']",['cuir'],Micro,https://www.miumiu.com/content/dam/miumiubkg_products/5/5NR/5NR020/2IBPF0X63/5NR020_2IBP_F0X63_SLF.jpg,,"['bleu', 'blanc', 'darkslategray', 'gray', 'darkolivegreen', 'dimgray']","[[ 42  59  83]
 [142 132 117]
 [116  97  66]
 [ 82  89 103]]","[42, 59, 83, 142, 132, 117, 116, 97, 66, 82, 89, 103, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/blouson-en-coton-panama-et-ponge-technique-/ML1231_163Q_F04K4_S_OOO,Blouson En Coton Panama Et Pongé Technique  Argile/bleu Marine | Miu Miu,"Le contraste chromatique de ce blouson réversible est mis en valeur par l’association de coton Panama et de pongé technique, qui souligne l’esprit classique et athlétique de son style.",4500.0,"['bleu', 'bleu marine']",['coton'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1231/163QF04K4/ML1231_163Q_F04K4_S_OOO_SLF.jpg,,"['bleu', 'bleu marine', 'gainsboro', 'dimgray', 'black', 'darkolivegreen', 'gray']","[[229 225 216]
 [130 115 100]
 [ 27  27  35]
 [ 91  76  62]
 [157 142 126]]","[229, 225, 216, 130, 115, 100, 27, 27, 35, 91, 76, 62, 157, 142, 126]"
https://www.miumiu.com/fr/fr/p/mitaines-maille-cotelee-de-soie/5GG147_2ICP_F0480,Mitaines Maille Côtelée De Soie Gris Ardoise | Miu Miu,"Inspirées des chaussettes du défilé, ces mitaines en maille côtelée de soie à l’esprit polyvalent apporteront une touche de fantaisie à des looks décontractés et des ensembles plus sophistiqués. ",620.0,['gris'],['soie'],Mitaines,https://www.miumiu.com/content/dam/miumiubkg_products/5/5GG/5GG147/2ICPF0480/5GG147_2ICP_F0480_SLF.jpg,,"['gris', 'darkslategray', 'gray', 'black', 'dimgray']","[[ 60  58  61]
 [134 126 113]
 [ 23  21  25]
 [ 87  85  87]]","[60, 58, 61, 134, 126, 113, 23, 21, 25, 87, 85, 87, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2IBP_F0967_V_OWM,Sac Beau En Cuir Noir/blanc | Miu Miu,"Ce sac Beau à la forme allongée et distinctive est agrémenté d’anses et d’un passepoil de couleur contrastante, qui lui confèrent un esprit sportif polyvalent, parfait avec un look audacieux et féminin. ",2650.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2IBPF0967/5BB173_2IBP_F0967_V_OWM_SLF.jpg,,"['noir', 'blanc', 'darkslategray', 'gray', 'dimgray', 'sienna']","[[ 39  38  40]
 [150 142 131]
 [ 95  93  92]
 [127 101  64]]","[39, 38, 40, 150, 142, 131, 95, 93, 92, 127, 101, 64, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-regard/SMUA06_E14L_FE09Z_C_054,Lunettes De Soleil Miu Regard Verres Gris-vert | Miu Miu,Les lunettes de soleil Miu Regard sont réinterprétées dans une nouvelle version classique sophistiquée. La monture associe des verres rectangulaires étroits à un cerclage fin qui accentue sa grande légèreté. Les branches sont agrémentées de l’élégant logo Miu Miu vertical. ,370.0,"['vert', 'gris']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA06/E14LFE09Z/SMUA06_E14L_FE09Z_C_054_SLF.jpg,,"['vert', 'gris', 'darkolivegreen', 'darkslategray', 'gray', 'chocolate', 'saddlebrown']","[[112  93  65]
 [ 59  48  48]
 [148 138 137]
 [207 124  27]
 [108  62  37]]","[112, 93, 65, 59, 48, 48, 148, 138, 137, 207, 124, 27, 108, 62, 37]"
https://www.miumiu.com/fr/fr/p/blouson-zippe-en-mohair-de-chevreau/ML1200_163O_F0EVW_S_OOO,Blouson Zippé En Mohair De Chevreau Hématite/bleu Marine | Miu Miu,"Ce blouson en mohair de chevreau est agrémenté d’un passepoil sportif, qui accentue le contraste des nuances classiques, et dégage une attitude sportive et polyvalente, caractéristique de l’uniforme Miu Miu. ",2550.0,"['bleu', 'hématite', 'bleu marine']",['coton'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1200/163OF0EVW/ML1200_163O_F0EVW_S_OOO_SLF.jpg,,"['bleu', 'hématite', 'bleu marine', 'darkslategray', 'gray', 'black', 'gray', 'dimgray']","[[ 45  43  48]
 [120 116 114]
 [ 11  10  14]
 [147 141 134]
 [ 94  90  91]]","[45, 43, 48, 120, 116, 114, 11, 10, 14, 147, 141, 134, 94, 90, 91]"
https://www.miumiu.com/fr/fr/p/jupe-en-mohair-de-chevreau/MG2420_163O_F090K_S_OOO,Jupe En Mohair De Chevreau Hématite/nero | Miu Miu,"Cette jupe en mohair de chevreau s’inspire des codes du prêt-à-porter masculin formel et affiche une silhouette polyvalente, marquée par un contraste de couleurs chic et sportif.",2500.0,"['hématite', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2420/163OF090K/MG2420_163O_F090K_S_OOO_SLF.jpg,,"['hématite', 'lin', 'dimgray', 'black', 'darkslategray', 'gray', 'gray']","[[ 94  93  99]
 [ 20  20  20]
 [ 59  58  63]
 [122 118 115]
 [148 143 135]]","[94, 93, 99, 20, 20, 20, 59, 58, 63, 122, 118, 115, 148, 143, 135]"
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BC181_2BBL_F0002_V_OOO,Sac Aventure En Cuir Nappa Noir | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure est une version à bandoulière, qui revisite des formes distinctives et souligne son caractère polyvalent et intemporel. ",2500.0,['noir'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC181/2BBLF0002/5BC181_2BBL_F0002_V_OOO_SLF.jpg,,"['noir', 'darkslategray', 'darkslategray', 'dimgray', 'gray', 'sienna']","[[ 73  69  66]
 [ 38  37  38]
 [118 114 108]
 [156 143 120]
 [127 102  63]]","[73, 69, 66, 38, 37, 38, 118, 114, 108, 156, 143, 120, 127, 102, 63]"
https://www.miumiu.com/fr/fr/p/bracelet-en-cuir-avec-boucle/5IB654_2E6Y_F0632,Bracelet En Cuir Avec Boucle Noir  | Miu Miu,"La boucle en métal, qui rappelle le détail de la ceinture, confère à ce bracelet un esprit vintage sophistiqué, idéal pour sublimer un look contrasté. ",370.0,['noir'],['cuir'],Bracelet,https://www.miumiu.com/content/dam/miumiubkg_products/5/5IB/5IB654/2E6YF0632/5IB654_2E6Y_F0632_SLF.jpg,,"['noir', 'darkslategray', 'darkkhaki', 'darkolivegreen', 'darkolivegreen', 'black']","[[ 44  42  39]
 [169 142  93]
 [117  95  59]
 [ 81  67  50]
 [  7   7   7]]","[44, 42, 39, 169, 142, 93, 117, 95, 59, 81, 67, 50, 7, 7, 7]"
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV268_14SJ_F0MZQ_S_OOO,Maillot De Bain En Maille Technique Gris+bleu | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",980.0,"['bleu', 'gris']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV268/14SJF0MZQ/MMV268_14SJ_F0MZQ_S_OOO_SLF.jpg,,"['bleu', 'gris', 'gray', 'darkslategray', 'dimgray']","[[141 140 143]
 [ 51  49  60]
 [ 97  95 102]]","[141, 140, 143, 51, 49, 60, 97, 95, 102, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-en-mohair-de-chevreau/MG2426_12I1_F0201_S_OOO,Jupe En Mohair De Chevreau Café | Miu Miu,"Cette jupe en mohair de chevreau s’inspire des codes du prêt-à-porter masculin formel et affiche une silhouette polyvalente, marquée par un contraste de couleurs chic et sportif.",1100.0,"['café', 'café', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2426/12I1F0201/MG2426_12I1_F0201_S_OOO_SLF.jpg,,"['café', 'café', 'lin', 'darkolivegreen', 'gray', 'black', 'dimgray']","[[ 78  59  44]
 [154 144 134]
 [ 38  27  17]
 [120 104  90]]","[78, 59, 44, 154, 144, 134, 38, 27, 17, 120, 104, 90, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-plissee-en-cuir-nappa/MPD807_165E_F0MYE_S_OOO,Jupe Plissée En Cuir Nappa Absinthe | Miu Miu,"Cette jupe en cuir nappa présente des plis élégants réalisés à la main et un aspect légèrement usé, qui apportent une touche d’originalité et d’authenticité à des looks séduisants. ",4900.0,['absinthe'],['cuir'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD807/165EF0MYE/MPD807_165E_F0MYE_S_OOO_SLF.jpg,,"['absinthe', 'gainsboro', 'darkslategray', 'seagreen', 'black', 'darkslategray']","[[230 226 217]
 [ 18  70  71]
 [ 52 116 115]
 [  2  20  20]
 [ 53  84  87]]","[230, 226, 217, 18, 70, 71, 52, 116, 115, 2, 20, 20, 53, 84, 87]"
https://www.miumiu.com/fr/fr/p/bracelet-en-cuir-et-metal/5IB652_2IBX_F04KG,Bracelet En Cuir Et Métal Or/noir | Miu Miu,"Ce bracelet en cuir et métal est orné d’un élégant motif géométrique, qui rappelle la ceinture aperçue sur le défilé et souligne l’audace du style Miu Miu. ",820.0,['noir'],['cuir'],Bracelet,https://www.miumiu.com/content/dam/miumiubkg_products/5/5IB/5IB652/2IBXF04KG/5IB652_2IBX_F04KG_SLF.jpg,,"['noir', 'darkolivegreen', 'gray', 'black', 'white', 'dimgray']","[[ 84  68  48]
 [144 126  99]
 [ 14  14  14]
 [254 254 253]
 [116  98  72]]","[84, 68, 48, 144, 126, 99, 14, 14, 14, 254, 254, 253, 116, 98, 72]"
https://www.miumiu.com/fr/fr/p/sac-penny-en-cuir/5BD273_ACRM_F0NBL_V_OOO,Sac Penny En Cuir Bruyère | Miu Miu,"Élégant et fonctionnel, le sac Penny affiche une forme plus large et plus souple, qui souligne son allure sportive et la touche rebelle apportée par la pièce de monnaie. ",2900.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BD/5BD273/ACRMF0NBL/5BD273_ACRM_F0NBL_V_OOO_SLF.jpg,,"['bruyère', 'lightgray', 'darkslategray', 'dimgray', 'gray', 'burlywood']","[[220 213 203]
 [ 53  35  33]
 [124 112 105]
 [151 139 127]
 [227 187 117]]","[220, 213, 203, 53, 35, 33, 124, 112, 105, 151, 139, 127, 227, 187, 117]"
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA54_E26C_FE09Z_C_051,Lunettes De Soleil Miu Miu Logo Verres Gris-vert | Miu Miu,Ces lunettes de soleil Miu Miu affichent un look à la fois classique et sophistiqué. La monture en métal ultra légère dotée de verres ovales sans cerclage est mise en valeur par une palette de couleurs fantaisie.  Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'gris']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA54/E26CFE09Z/SMUA54_E26C_FE09Z_C_051_SLF.jpg,,"['vert', 'gris', 'darkolivegreen', 'gray', 'darkslategray', 'dimgray']","[[100  82  58]
 [155 142 130]
 [ 51  48  50]
 [120 105  88]]","[100, 82, 58, 155, 142, 130, 51, 48, 50, 120, 105, 88, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/bas-de-maillot-de-bain-en-maille-technique/MMP271_14SJ_F022X_S_OOO,Bas De Maillot De Bain En Maille Technique Bleu/blanc | Miu Miu,"Inspiré de modèles des années 1920, ce bas maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",590.0,"['bleu', 'blanc']",['coton'],Bas,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMP/MMP271/14SJF022X/MMP271_14SJ_F022X_S_OOO_SLF.jpg,,"['bleu', 'blanc', 'black', 'dimgray', 'darkslategray', 'lightslategray']","[[ 28  27  37]
 [110 108 113]
 [ 69  68  76]
 [146 145 152]]","[28, 27, 37, 110, 108, 113, 69, 68, 76, 146, 145, 152, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jupe-plissee-en-naplak/MPD805_ADNT_F0009_S_OOO,Jupe Plissée En Naplak Blanc | Miu Miu,Cette jupe plissée en cuir naplak brillant à l’allure féminine et sophistiquée apportera une touche d’élégance audacieuse à des looks décontractés et minimalistes. ,5700.0,['blanc'],['cuir'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD805/ADNTF0009/MPD805_ADNT_F0009_S_OOO_SLF.jpg,,"['blanc', 'gray', 'dimgray']","[[149 147 137]
 [117 117 105]]","[149, 147, 137, 117, 117, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/manteau-droit-en-mohair-de-chevreau/MS2088_12I1_F0124_S_OOO,Manteau Droit En Mohair De Chevreau Bleu | Miu Miu,"Ce manteau de style classique prend une allure contemporaine avec sa coupe oversize et ses lignes épurées, qui créent une association audacieuse avec des vêtements de sport.",3650.0,['bleu'],['coton'],Manteau,https://www.miumiu.com/content/dam/miumiubkg_products/M/MS2/MS2088/12I1F0124/MS2088_12I1_F0124_S_OOO_SLF.jpg,,"['bleu', 'darkslategray', 'gray', 'darkslategray', 'black']","[[ 37  39  52]
 [129 118 104]
 [ 76  70  68]
 [ 10   9  14]]","[37, 39, 52, 129, 118, 104, 76, 70, 68, 10, 9, 14, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/cardigan-zippe-en-fil-technique/MMF958_16WY_F0MZQ_S_OOO,Cardigan Zippé En Fil Technique Gris+bleu | Miu Miu,"Confectionné en fil technique recyclé et agrémenté de détails, ce cardigan zippé mêlant maille et look tailleur s’inspire de modèles des archives.  ",2100.0,"['bleu', 'gris']",['coton'],Cardigan,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMF/MMF958/16WYF0MZQ/MMF958_16WY_F0MZQ_S_OOO_SLF.jpg,,"['bleu', 'gris', 'gray', 'dimgray', 'darkslategray']","[[127 124 127]
 [ 93  91  93]
 [ 49  48  52]]","[127, 124, 127, 93, 91, 93, 49, 48, 52, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/jogging-en-soie-technique/MP1874_121G_F0024_S_OOO,Jogging En Soie Technique Aluminium | Miu Miu,"Confectionné en soie technique à l’allure sportive, ce pantalon de jogging présente une taille retournée qui révèle une doublure en mesh et dégage une attitude décontractée. ",1390.0,['aluminium'],['soie'],Jogging,https://www.miumiu.com/content/dam/miumiubkg_products/M/MP1/MP1874/121GF0024/MP1874_121G_F0024_S_OOO_SLF.jpg,,"['aluminium', 'gray', 'darkslategray', 'dimgray']","[[131 122 126]
 [ 67  59  60]
 [106  97 100]]","[131, 122, 126, 67, 59, 60, 106, 97, 100, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F0RXG_V_OOF,Sac Wander En Cuir Nappa Matelassé Gris Marbre / Blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'gris']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF0RXG/5BC125_2IBS_F0RXG_V_OOF_SLF.jpg,,"['blanc', 'gris', 'darkslategray', 'dimgray', 'gray']","[[ 80  80  79]
 [110 109 109]
 [149 146 141]]","[80, 80, 79, 110, 109, 109, 149, 146, 141, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/robe-en-popeline/MF5787_1BMS_F0E18_S_OOO,Robe En Popeline Rose Albâtre | Miu Miu,"Cette robe en popeline aux lignes déstructurées est agrémentée de boutons inspirés de la mode pour enfant, qui permettent de la porter de multiples façons. ",2950.0,"['rose', 'lin']",['lin'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5787/1BMSF0E18/MF5787_1BMS_F0E18_S_OOO_SLF.jpg,,"['rose', 'lin', 'lightpink', 'lightcoral']","[[240 179 183]
 [223 135 142]]","[240, 179, 183, 223, 135, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/pull-a-col-rond-en-laine/MMLA63_16WJ_F0008_S_OOO,Pull À Col Rond En Laine Bleu | Miu Miu,Ce pull en laine au style simple incarne l’élégance polyvalente de Miu Miu et permet des associations de styles au travers de superpositions iconiques.,820.0,['bleu'],['laine'],Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA63/16WJF0008/MMLA63_16WJ_F0008_S_OOO_SLF.jpg,,"['bleu', 'black', 'dimgray', 'darkslategray', 'gray', 'darkslategray']","[[ 17  17  25]
 [122 114 103]
 [ 52  50  52]
 [148 140 129]
 [ 82  75  69]]","[17, 17, 25, 122, 114, 103, 52, 50, 52, 148, 140, 129, 82, 75, 69]"
https://www.miumiu.com/fr/fr/p/robe-en-popeline-flammee/MF5779_163M_F0009_S_OOO,Robe En Popeline Flammée Blanc | Miu Miu,"Inspirée des défilés, cette robe en popeline présente des lignes simples obtenues par la déconstruction pour créer des associations de style uniques.",2200.0,"['blanc', 'lin']",['lin'],Robe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MF5/MF5779/163MF0009/MF5779_163M_F0009_S_OOO_SLF.jpg,,"['blanc', 'lin', 'gainsboro', 'silver']","[[230 226 217]
 [192 184 170]]","[230, 226, 217, 192, 184, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/bracelet-en-cuir-avec-boucle/5IB654_2E6Y_F0XMZ,Bracelet En Cuir Avec Boucle Bruyère  | Miu Miu,"La boucle en métal, qui rappelle le détail de la ceinture, confère à ce bracelet un esprit vintage sophistiqué, idéal pour sublimer un look contrasté. ",370.0,['bruyère'],['cuir'],Bracelet,https://www.miumiu.com/content/dam/miumiubkg_products/5/5IB/5IB654/2E6YF0XMZ/5IB654_2E6Y_F0XMZ_SLF.jpg,,"['bruyère', 'darkslategray', 'darkkhaki', 'dimgray', 'khaki', 'black']","[[ 61  43  36]
 [196 163 112]
 [121 111 101]
 [243 210 151]
 [ 23  16  13]]","[61, 43, 36, 196, 163, 112, 121, 111, 101, 243, 210, 151, 23, 16, 13]"
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F031W_V_OOF,Sac Wander En Cuir Nappa Matelassé Cognac/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF031W/5BC125_2IBS_F031W_V_OOF_SLF.jpg,,"['blanc', 'cognac', 'gainsboro', 'gray', 'darkslategray', 'rosybrown']","[[231 227 218]
 [137 116 102]
 [ 72  44  28]
 [165 143 127]]","[231, 227, 218, 137, 116, 102, 72, 44, 28, 165, 143, 127, 0, 0, 0]"
https://www.miumiu.com/fr/fr/p/polo-en-tricot-de-soie/MMLA80_16W6_F0061_S_OOO,Polo En Tricot De Soie Crème | Miu Miu,"Inspiré de modèles des années 1970, ce polo en piqué de soie extra fine allie allure et modernité, et complète avec élégance des looks superposés. ",1900.0,['crème'],['soie'],Polo,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA80/16W6F0061/MMLA80_16W6_F0061_S_OOO_SLF.jpg,,"['crème', 'gainsboro', 'dimgray', 'darkolivegreen', 'darkkhaki', 'darkolivegreen']","[[232 228 219]
 [145 122  81]
 [112  84  54]
 [171 148  99]
 [ 76  58  33]]","[232, 228, 219, 145, 122, 81, 112, 84, 54, 171, 148, 99, 76, 58, 33]"
https://www.miumiu.com/fr/fr/p/polo-en-tricot-de-soie/MMLA80_16XB_F0005_S_OOO,Polo En Tricot De Soie Tabac | Miu Miu,"Inspiré de modèles des années 1970, ce polo en piqué de soie extra fine allie allure et modernité, et complète avec élégance des looks superposés.",1900.0,"['tabac', 'tabac']",['soie'],Polo,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA80/16XBF0005/MMLA80_16XB_F0005_S_OOO_SLF.jpg,,"['tabac', 'tabac', 'gray', 'dimgray', 'sienna', 'darkolivegreen']","[[145 129 124]
 [134 101  87]
 [137  75  46]
 [ 78  49  38]]","[145, 129, 124, 134, 101, 87, 137, 75, 46, 78, 49, 38, 0, 0, 0]"
